"","geo_id","study.site","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"32","4068_014","Denali, Alaska",14,9,2016-08-25 12:43:39,-125.225697010955,-130.365572478813,-121.12616009495,60.5680999208404,57.2760528819768,64.5632425175845,2016-08-27 13:00:54,4,2.01197916666667,"Post-breeding migration","West",NA,"Stopover",0.0365210119957924,0.0365210119957924,"AlaskaEast"
"33","4068_014","Denali, Alaska",9,10,2016-09-09 11:01:41,-81.3267058863099,-81.3288671667216,-81.3220723570312,43.6561663870686,43.6436729324494,43.6590193908362,2016-09-25 23:33:14,6,16.5219097222222,"Post-breeding migration","West",NA,"Stopover",0.0365210119957924,0.0365210119957924,"AlaskaEast"
"34","4068_014","Denali, Alaska",10,21,2016-09-28 23:22:00,-80.3158537594415,-80.74155616749,-79.8552610055523,33.6674070344339,32.7036608306489,36.5810878008984,2016-10-09 11:06:39,7,10.4893402777778,"Post-breeding migration","West",NA,"Stopover",0.0365210119957924,0.0365210119957924,"AlaskaEast"
"35","4105_008","Churchill, Manitoba",28,10,2016-06-19 03:48:09,-93.833645,-93.8313,-93.8313,58.71521,58.72798,58.72798,2016-09-06 01:16:02,1,78.8943634259259,"Post-breeding migration","Central",NA,"Breeding",0.0132307703999031,0.211692326398449,"Central"
"36","4105_008","Churchill, Manitoba",10,24,2016-09-13 23:48:05,-77.7508049957799,-79.0119817146373,-76.2877725360043,53.7900096649245,50.6396469871238,55.6028463080606,2016-09-18 10:43:54,2,4.45542824074074,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"37","4105_008","Churchill, Manitoba",24,10,2016-09-19 23:03:06,-69.6113604656373,-70.7204735653254,-68.389940953853,54.0469781665148,49.5137879943148,57.4585276414737,2016-09-25 10:14:38,3,5.46634259259259,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"38","4105_008","Churchill, Manitoba",10,16,2016-09-26 22:54:09,-76.9539395561731,-77.1787291720821,-76.7181720696814,35.931150615711,35.927828936783,35.9498298740086,2016-10-21 11:28:46,4,24.5240393518519,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"39","4105_009","Churchill, Manitoba",28,9,2016-06-19 03:40:03,-93.833645,-93.82587,-93.82587,58.71521,58.731288,58.731288,2016-08-24 01:46:36,1,65.9212152777778,"Post-breeding migration","Central",NA,"Breeding",0.0132307703999031,0.211692326398449,"Central"
"40","4105_009","Churchill, Manitoba",9,10,2016-09-04 11:31:35,-88.7300511673928,-91.2264362858116,-85.9330909690122,50.25559689787,44.7108013782861,54.7702056811902,2016-09-07 11:27:44,3,2.99732638888889,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"41","4105_009","Churchill, Manitoba",10,3,2016-09-28 11:29:34,-80.1256433055141,-80.4663514166121,-79.8717270034353,33.7609700518135,32.7498017233616,38.116193622426,2016-10-08 11:19:31,6,9.99302083333333,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
