"","geo_id","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","study.site","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"41","V8296_008",5,14,"2019-08-06 00:17:29",-72.1615448164582,-72.9345293364755,-71.3890317910864,45.1444758962818,44.2413534533735,46.1359914449121,"2019-08-14 09:32:17",2,8.38527777777778,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"42","V8296_008",14,15,"2019-09-22 10:20:02",-72.2623312595996,-72.272844750695,-72.2427222542889,19.397695698805,18.3366610792084,19.7458157510354,"2019-10-05 23:02:17",5,13.5293402777778,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"43","V8296_008",15,26,"2019-10-07 10:30:17",-72.0639624184271,-72.3656854783088,-71.7515519199525,0.224421400636197,-1.06682407042693,1.39888669108009,"2019-11-20 22:39:02",6,44.5060763888889,"Non-breeding period","Quebec","Eastern",1,"Nonbreeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"44","V8296_015",26,5,"2019-06-19 01:04:41",-71.08742,-71.09479,-71.09479,47.38323,47.38323,47.38323,"2019-08-01 09:07:56",1,43.3355902777778,"Post-breeding migration","Quebec","Eastern",NA,"Breeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"45","V8296_015",5,14,"2019-08-17 09:41:46",-72.1277136436009,-73.000936924904,-71.3126814890022,45.2183188883473,43.8449559969781,46.7762563343943,"2019-08-26 23:56:11",3,9.59334490740741,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"46","V8296_015",14,13,"2019-09-21 10:02:01",-69.6054171184107,-69.6124060246509,-69.5929379532007,18.4577673741618,18.4390799367314,18.5349637489602,"2019-10-06 22:45:31",5,15.5302083333333,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"47","V8296_015",13,15,"2019-10-08 10:19:11",-69.4075352873375,-70.2428361877509,-68.6372213600318,5.87324189332877,0.687152524342085,10.6138832276829,"2019-10-16 10:07:53",6,7.99215277777778,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"48","V8296_015",15,26,"2019-10-18 10:27:53",-73.9815143701837,-74.209110098429,-73.7597040213801,1.15169519660427,0.426919778555044,1.83201789853083,"2020-03-12 10:54:01",7,146.018148148148,"Non-breeding period","Quebec","Eastern",1,"Nonbreeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"49","V8296_017",26,5,"2019-07-12 00:45:20",-71.08742,-71.08777,-71.08777,47.38323,47.38355,47.38355,"2019-08-08 09:26:06",1,27.3616435185185,"Post-breeding migration","Quebec","Eastern",NA,"Breeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"50","V8296_017",5,14,"2019-09-15 10:05:00",-70.0657277811908,-70.432849436444,-69.9503528812217,41.6949667334451,41.628762381189,41.8156415334073,"2019-09-24 10:24:30",5,9.01354166666667,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
