"","geo_id","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","study.site","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"18","4068_014",7,4,2017-04-27 10:47:17,-86.8668219000165,-89.8876755570412,-83.8948343007556,35.8045112294649,31.2718793001727,40.8883929009985,2017-05-01 10:51:53,9,4.00319444444444,"Pre-breeding migration","Denali, Alaska","Western",NA,"Stopover",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"19","4068_014",4,6,2017-05-04 11:26:24,-93.1658696104825,-95.6277090885213,-90.9821146166189,37.0148243227256,34.7499475208758,40.7493213648295,2017-05-12 01:29:55,10,7.58577546296296,"Pre-breeding migration","Denali, Alaska","Western",NA,"Stopover",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"20","4068_014",6,16,2017-05-16 11:03:56,-121.237980221219,-123.948733319485,-118.014038544307,56.9467186888823,55.9808960776835,58.1976169150402,2017-05-20 04:48:12,11,3.73907407407407,"Pre-breeding migration","Denali, Alaska","Western",NA,"Stopover",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"21","4105_008",15,8,NA,-93.8313,-93.8313,-93.8313,58.71955,58.72798,58.72798,NA,1,NA,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Breeding",0.0477800556131592,0.334460389292115,"Central Region"
"22","4105_008",8,9,2016-10-22 22:10:16,-69.2582092439033,-69.4880991183715,-69.0120868638652,0.609095833335093,-0.233378438156772,1.30747509116543,2017-04-24 10:28:11,6,183.51244212963,"Non-breeding period","Churchill, Manitoba","Central",1,"Nonbreeding",0.0477800556131592,0.334460389292115,"Central Region"
"23","4105_008",9,10,2017-04-25 22:32:06,-68.3812747881177,-69.4832135102618,-67.3270624754549,9.70908160732877,6.89456616433437,11.2065741042105,2017-05-03 22:49:14,7,8.01189814814815,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"24","4105_008",10,7,2017-05-07 10:26:15,-81.2779440587195,-82.7088943395602,-80.0973102233013,28.8315707551345,26.2340223665774,33.8833432643738,2017-05-12 00:14:42,8,4.5753125,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"25","4105_008",7,11,2017-05-14 00:17:17,-81.9777173127789,-83.3343089514355,-80.4941813927718,36.7210538625956,35.0153213154121,38.7316129943464,2017-05-21 00:46:40,9,7.02040509259259,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"26","4105_008",11,15,2017-05-22 09:57:50,-83.9393403921599,-85.9535301746926,-82.0019649362832,40.1153402438902,38.2108475392819,42.435205527362,2017-05-26 09:58:21,10,4.0003587962963,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"27","4105_009",15,5,NA,-93.8313,-93.82587,-93.82587,58.71955,58.731288,58.731288,NA,1,NA,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Breeding",0.0477800556131592,0.334460389292115,"Central Region"
"28","4105_009",5,2,2016-10-13 22:14:05.585144,-67.0205648552082,-67.0782556609514,-66.9466975138665,3.61173657747515,3.36755034609566,3.80326915714361,2017-05-03 22:45:11.263434,7,202.021593498728,"Non-breeding period","Churchill, Manitoba","Central",1,"Nonbreeding",0.0477800556131592,0.334460389292115,"Central Region"
"29","4105_009",2,7,2017-05-05 10:04:14.785798,-76.1471119795062,-76.1986675107175,-76.103706255013,25.1604976390204,25.1073412357107,25.2018833745792,2017-05-07 23:52:43.989737,8,2.57533800855831,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"30","4105_009",7,11,2017-05-09 10:17:51.5121,-82.927302549338,-84.4629988787722,-81.3458227615776,34.3101810257708,32.1141094258174,37.2333943350878,2017-05-15 00:30:46.760767,9,5.59230611882276,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"31","4105_009",11,15,2017-05-22 10:29:20.372585,-93.1614450122131,-95.6295872362303,-90.6106167668074,43.4201658505755,41.2417625972588,46.3457618167646,2017-05-25 01:51:49.576524,11,2.64061578633333,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"32","4105_016",15,1,NA,-93.8313,-93.83599,-93.83599,58.71955,58.71955,58.71955,NA,1,NA,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Breeding",0.0477800556131592,0.334460389292115,"Central Region"
"33","4105_016",1,7,2017-04-29 22:33:21,-65.8415808475594,-66.4508160614807,-65.2555694952545,9.02259372588799,7.6922329273673,10.225681443853,2017-05-22 22:40:14,10,23.0047800925926,"Non-breeding period","Churchill, Manitoba","Central",3,"Nonbreeding",0.0477800556131592,0.334460389292115,"Central Region"
"34","4105_016",7,15,2017-05-27 10:17:52,-81.8713140912225,-83.6531168278549,-80.060228169925,33.7486967538148,31.6688556237962,36.3545593230102,2017-05-30 00:43:25,11,2.60107638888889,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"35","4105_017",15,5,NA,-93.8313,-93.84027,-93.84027,58.71955,58.71087,58.71087,NA,1,NA,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Breeding",0.0477800556131592,0.334460389292115,"Central Region"
"36","4105_017",5,10,2016-11-15 22:28:51,-64.7250592824544,-64.9773142074082,-64.436947720827,0.874758650372323,-0.0805863502561119,1.68657713948268,2017-04-23 22:35:02,5,159.004293981481,"Non-breeding period","Churchill, Manitoba","Central",1,"Nonbreeding",0.0477800556131592,0.334460389292115,"Central Region"
"37","4105_017",10,3,2017-04-28 10:34:34,-82.5016691615712,-84.8933698410393,-81.2194474478906,30.0844933241129,27.2449027608111,33.4562612050611,2017-05-03 00:29:16,7,4.57965277777778,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"38","4105_017",3,7,2017-05-04 10:35:07,-85.1177701574032,-86.4206265788558,-83.8133316240156,32.6284821429862,30.7348885935104,35.0373473153897,2017-05-12 00:46:10,8,7.59100694444444,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"39","4105_017",7,11,2017-05-13 10:24:41,-86.1612891956973,-88.5744410582091,-83.6504616251857,36.231335058295,33.3481836514431,39.7072012748165,2017-05-16 01:08:12,9,2.61355324074074,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"40","4105_017",11,15,2017-05-17 10:13:13,-90.3254633035365,-91.7534712287618,-88.8410298130584,39.9573271239934,38.5491441169434,41.7528019008189,2017-05-23 10:15:15,10,6.00141203703704,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"41","4210_002",15,5,NA,-93.8313,-93.8201,-93.8201,58.71955,58.63169,58.63169,NA,1,NA,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Breeding",0.0477800556131592,0.334460389292115,"Central Region"
"42","4210_002",5,3,2016-10-15 21:56:44,-63.8714086099496,-64.0206573171198,-63.7214207716136,-1.50662713117351,-2.19677667382058,-0.767178762499532,2017-04-28 22:31:04,7,195.023842592593,"Non-breeding period","Churchill, Manitoba","Central",1,"Nonbreeding",0.0477800556131592,0.334460389292115,"Central Region"
"43","4210_002",3,11,2017-05-04 10:45:34,-83.882793707346,-85.3886557436966,-82.4024031273237,32.8559000491832,30.7074894918329,35.7273637810107,2017-05-12 00:32:30,8,7.57425925925926,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"44","4210_002",11,15,2017-05-25 10:03:37,-97.8736474682881,-100.089067271974,-95.5061501765159,50.2565256536756,49.1515960382984,51.7466754620454,2017-05-28 09:55:37,10,2.99444444444444,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"45","4210_004",15,8,NA,-93.8313,-93.8277,-93.8277,58.71955,58.73192,58.73192,NA,1,NA,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Breeding",0.0477800556131592,0.334460389292115,"Central Region"
"46","4210_004",8,12,2016-11-30 10:41:01.553841,-72.8732239005358,-73.0778081427919,-72.6908355527381,1.09705375770206,0.215087342993059,1.96257926761688,2017-04-17 10:39:49.652817,8,137.999167812221,"Non-breeding period","Churchill, Manitoba","Central",2,"Nonbreeding",0.0477800556131592,0.334460389292115,"Central Region"
"47","4210_004",12,9,2017-04-18 22:56:52.034327,-71.6490500662978,-72.5644155681056,-70.6200257977919,8.13112804487673,5.17356740125671,11.1276359471422,2017-04-29 10:26:06.704901,9,10.4786420205346,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"48","4210_004",9,7,2017-04-30 23:04:24.086412,-69.0034560639419,-69.8266707906629,-68.4566890565729,10.964547843769,9.72003942524458,11.4693171336473,2017-05-05 22:55:16.024781,10,4.9936566940833,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"49","4210_004",7,11,2017-05-09 10:23:06.581639,-82.515366354112,-84.6455303289271,-80.2928742747574,32.705969509012,29.5530450006352,36.8938961471044,2017-05-11 10:33:09.756986,11,2.00698119615239,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"50","4210_004",11,15,2017-05-21 10:05:44.633724,-84.5194425697057,-86.3885106932228,-82.3438245372815,40.9781839301608,38.7424159730737,43.595251148731,2017-05-24 01:10:42.602908,12,2.62844871741202,"Pre-breeding migration","Churchill, Manitoba","Central",NA,"Stopover",0.0477800556131592,0.334460389292115,"Central Region"
"51","A",17,12,NA,-72.815699,-72.8165699,-72.8165699,44.528354,44.528354,44.528354,NA,1,NA,"Pre-breeding migration","Mount Mansfield, Vermont, USA","Eastern",NA,"Breeding",0.0419698228359339,0.545607696867141,"Eastern Region"
"52","A",12,10,2014-04-09 23:00:28.933797,-70.2066015561508,-70.5885902875891,-69.7869230047847,6.92787719722998,5.90363282137657,8.4147024280179,2014-05-06 22:56:06.120861,11,26.9969581836048,"Non-breeding period","Mount Mansfield, Vermont, USA","Eastern",3,"Nonbreeding",0.0419698228359339,0.545607696867141,"Eastern Region"
"53","A",10,13,2014-05-08 10:01:57.353475,-77.020047207934,-77.0326168442069,-77.0170946333765,26.526296161598,26.5033383926004,26.5320401534425,2014-05-13 00:06:11.051319,12,4.58626965096979,"Pre-breeding migration","Mount Mansfield, Vermont, USA","Eastern",NA,"Stopover",0.0419698228359339,0.545607696867141,"Eastern Region"
