"","geo_id","StartTime","EndTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","sitenum","duration","period","geo.id2","band.id","animal.id","animal.taxon","deploy.on.date","deploy.on.time_GMT","deploy.off.date","deploy.off.time","lig.estimated.deploy.day","lig.estimated.recovery.day","animal.latest.date.born","animal.life.stage","Wing.cord.mm","animal.mass","animal.sex","animal.taxon.detail","attachment.type","deploy.latitude","deploy.longitude","recovery.latitude","recovery.longitude","deployment.comments","deployment.end.type","manipulation.type","study.site","deploy.range","tag.comments","study.site.specification","tag.manufacturer.name","tag.mass","tag.model","tag.readout.method","tag.serial.no","Study","preliminary_analysis","recording_interval_seconds","light_threshold","Time_shift_hours","Recorded_North_South_mig","Light_Data_Available","Time_shift","In_habitat_median_zenith_angle","Hill_Ekstrom_median_angle","tol","MCMC.iter","MCMC.thin","MCMC.chains","changeLight.days","changelight.quantile","mergesites.distance","stat.nbr.limit","path.elongated","Insert_twilights","Range_region","Fall_carrib_edits","Clock_drift_edits","mod.deploy.lon","mod.deploy.lat","nbr.arrival","nbr.departure","spring.equinox.year","spring.equinox.date","Recaptured","IH.calib.start","IH.calib.end","IH.calib.start2","IH.calib.end2","Zenith0_adjustment","Breeding_region_MC","site_type","NB_count","IQR.lon.dist","IQR.lat.dist","NB.last.site.arrival","cluster","next.cluster"
"21","3254_057",2017-05-25 07:13:02,2017-05-26 11:24:32,-163.71321,-165.28943,-165.28943,64.82774,64.6375,64.6375,11,1.17465277777778,"Pre-breeding migration","","2740-82921",NA,"Setophaga","2016-06-15","11:40:00","2017-06-07","","2016-06-15","2017-06-07","","After Hatching Year",76,13.35,"Male","striata","harness",64.6375,-165.28943,NA,NA,"","","","Nome, Alaska","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",91.77571139,93,0.12,1000,20,3,2,0.88,250,14,TRUE,"No","Western",FALSE,FALSE,-163.71321,64.82774,"2016-10-17 22:21","2017-04-16 22:37",2017,"2017-03-20","No","2016-08-01","2016-08-20",NA,NA,2.5,"Northwestern Region","Breeding",NA,NA,NA,NA,19,NA
"22","4068_014",NA,NA,-149.416795,-149.42917,-149.42917,63.722625,63.72073,63.72073,1,NA,"Pre-breeding migration","","1760-53551",NA,"Setophaga","2016-06-05","12:01:00","2017-06-03","","2016-06-05","2017-06-03","","",NA,NA,"Male","striata","harness",63.72073,-149.42917,NA,NA,"","","","Denali, Alaska","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2016-10-12 10:15","2017-04-19 9:57",2017,"2017-03-20","No","2016-08-01","2016-08-20",NA,NA,2,"Northwestern Region","Breeding",NA,NA,NA,NA,16,5
"23","4068_014",2016-10-12 10:15:02,2017-04-19 09:57:36,-63.0437297714577,-63.273489275573,-62.8422406602553,1.42271189128541,0.10785130142559,2.60289442821039,8,188.987893518519,"Non-breeding period","","1760-53551",NA,"Setophaga","2016-06-05","12:01:00","2017-06-03","","2016-06-05","2017-06-03","","",NA,NA,"Male","striata","harness",63.72073,-149.42917,NA,NA,"","","","Denali, Alaska","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2016-10-12 10:15","2017-04-19 9:57",2017,"2017-03-20","No","2016-08-01","2016-08-20",NA,NA,2,"Northwestern Region","Nonbreeding",1,47991.5770937403,277746.930380941,2016-10-12 10:15:02,5,6
"24","4068_014",2017-04-27 10:47:17,2017-05-01 10:51:53,-86.8924015209392,-89.8591053880565,-84.1566576359904,35.5519682234509,31.2331691549932,40.8769359224536,9,4.00319444444444,"Pre-breeding migration","","1760-53551",NA,"Setophaga","2016-06-05","12:01:00","2017-06-03","","2016-06-05","2017-06-03","","",NA,NA,"Male","striata","harness",63.72073,-149.42917,NA,NA,"","","","Denali, Alaska","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2016-10-12 10:15","2017-04-19 9:57",2017,"2017-03-20","No","2016-08-01","2016-08-20",NA,NA,2,"Northwestern Region","Stopover",NA,516388.633876465,1073539.20588278,2016-10-12 10:15:02,6,4
"25","4068_014",2017-05-04 11:26:24,2017-05-12 01:29:55,-93.1752996387873,-95.6531445284933,-90.8562428991696,37.2913320090409,34.8854665405065,40.6751046407227,10,7.58577546296296,"Pre-breeding migration","","1760-53551",NA,"Setophaga","2016-06-05","12:01:00","2017-06-03","","2016-06-05","2017-06-03","","",NA,NA,"Male","striata","harness",63.72073,-149.42917,NA,NA,"","","","Denali, Alaska","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2016-10-12 10:15","2017-04-19 9:57",2017,"2017-03-20","No","2016-08-01","2016-08-20",NA,NA,2,"Northwestern Region","Stopover",NA,424777.194645256,644499.565193405,2016-10-12 10:15:02,4,7
"26","4068_014",2017-05-16 11:03:56,2017-05-20 04:48:12,-121.171986510879,-123.721561779119,-117.8904635369,56.9138647278933,55.9959964273336,58.2913251852338,11,3.73907407407407,"Pre-breeding migration","","1760-53551",NA,"Setophaga","2016-06-05","12:01:00","2017-06-03","","2016-06-05","2017-06-03","","",NA,NA,"Male","striata","harness",63.72073,-149.42917,NA,NA,"","","","Denali, Alaska","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2016-10-12 10:15","2017-04-19 9:57",2017,"2017-03-20","No","2016-08-01","2016-08-20",NA,NA,2,"Northwestern Region","Stopover",NA,354243.940988468,255514.828532601,2016-10-12 10:15:02,7,NA
"27","4068_014",2017-05-29 11:15:18,2017-06-01 08:21:59,-139.976783382684,-141.643431001195,-138.269432892969,60.9198712237095,60.7052752427617,61.2044480189457,12,2.8796412037037,"Pre-breeding migration","","1760-53551",NA,"Setophaga","2016-06-05","12:01:00","2017-06-03","","2016-06-05","2017-06-03","","",NA,NA,"Male","striata","harness",63.72073,-149.42917,NA,NA,"","","","Denali, Alaska","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2016-10-12 10:15","2017-04-19 9:57",2017,"2017-03-20","No","2016-08-01","2016-08-20",NA,NA,2,"Northwestern Region","Stopover",NA,182529.580398894,55567.6592626667,2016-10-12 10:15:02,7,16
"28","4068_014",2017-06-04 08:59:59,2017-06-05 10:31:10,-149.416795,-149.42917,-149.42917,63.722625,63.72073,63.72073,13,1.06332175925926,"Pre-breeding migration","","1760-53551",NA,"Setophaga","2016-06-05","12:01:00","2017-06-03","","2016-06-05","2017-06-03","","",NA,NA,"Male","striata","harness",63.72073,-149.42917,NA,NA,"","","","Denali, Alaska","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",91.51453942,91.75,0.1,1000,20,3,2,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2016-10-12 10:15","2017-04-19 9:57",2017,"2017-03-20","No","2016-08-01","2016-08-20",NA,NA,2,"Northwestern Region","Breeding",NA,NA,NA,NA,16,NA
"29","4105_008",NA,NA,-93.8313,-93.8313,-93.8313,58.71955,58.72798,58.72798,1,NA,"Pre-breeding migration","","2740-81720",NA,"Setophaga","2016-06-18","","2017-06-25","","2016-06-18","2017-06-25","","After Hatching Year",76,12.75,"Male","striata","harness",58.72798,-93.8313,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",92.73995246,90,0.18,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-22 22:10","2017-04-24 10:28",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-08","2017-06-22",-2.5,"Central Region","Breeding",NA,NA,NA,NA,15,8
"30","4105_008",2016-10-22 22:10:16,2017-04-24 10:28:11,-69.2600744505988,-69.4950669302209,-69.0121405886023,0.615020977631415,-0.25801670690492,1.36112015684522,6,183.51244212963,"Non-breeding period","","2740-81720",NA,"Setophaga","2016-06-18","","2017-06-25","","2016-06-18","2017-06-25","","After Hatching Year",76,12.75,"Male","striata","harness",58.72798,-93.8313,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",92.73995246,90,0.18,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-22 22:10","2017-04-24 10:28",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-08","2017-06-22",-2.5,"Central Region","Nonbreeding",1,53756.0173405257,180241.491197283,2016-10-22 22:10:16,8,9
"31","4105_008",2017-04-25 22:32:06,2017-05-03 22:49:14,-68.3635500247053,-69.4135523977202,-67.2824046028095,9.64219273989819,7.08229155182846,11.2008444577604,7,8.01189814814815,"Pre-breeding migration","","2740-81720",NA,"Setophaga","2016-06-18","","2017-06-25","","2016-06-18","2017-06-25","","After Hatching Year",76,12.75,"Male","striata","harness",58.72798,-93.8313,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",92.73995246,90,0.18,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-22 22:10","2017-04-24 10:28",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-08","2017-06-22",-2.5,"Central Region","Stopover",NA,233886.434462628,458475.212293503,2016-10-22 22:10:16,9,10
"32","4105_008",2017-05-07 10:26:15,2017-05-12 00:14:42,-81.2011555579505,-82.6962363679586,-80.2337462559581,28.4902461196901,26.0460367405082,33.2136366525498,8,4.5753125,"Pre-breeding migration","","2740-81720",NA,"Setophaga","2016-06-18","","2017-06-25","","2016-06-18","2017-06-25","","After Hatching Year",76,12.75,"Male","striata","harness",58.72798,-93.8313,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",92.73995246,90,0.18,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-22 22:10","2017-04-24 10:28",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-08","2017-06-22",-2.5,"Central Region","Stopover",NA,240922.154925991,797893.57241838,2016-10-22 22:10:16,10,11
"33","4105_008",2017-05-16 10:09:18,2017-05-26 09:58:21,-83.5147726656759,-84.7105685916441,-82.3027441151683,39.1126129653568,37.8739521752234,40.6722270316587,9,9.99239583333333,"Pre-breeding migration","","2740-81720",NA,"Setophaga","2016-06-18","","2017-06-25","","2016-06-18","2017-06-25","","After Hatching Year",76,12.75,"Male","striata","harness",58.72798,-93.8313,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",92.73995246,90,0.18,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-22 22:10","2017-04-24 10:28",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-08","2017-06-22",-2.5,"Central Region","Stopover",NA,207966.458262774,311502.532117999,2016-10-22 22:10:16,11,15
"34","4105_008",2017-06-04 08:55:54,2017-06-26 08:42:30,-93.8313,-93.8313,-93.8313,58.71955,58.72798,58.72798,10,21.9906944444444,"Pre-breeding migration","","2740-81720",NA,"Setophaga","2016-06-18","","2017-06-25","","2016-06-18","2017-06-25","","After Hatching Year",76,12.75,"Male","striata","harness",58.72798,-93.8313,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",92.73995246,90,0.18,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-22 22:10","2017-04-24 10:28",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-08","2017-06-22",-2.5,"Central Region","Breeding",NA,NA,NA,NA,15,NA
"35","4105_009",NA,NA,-93.8313,-93.82587,-93.82587,58.71955,58.731288,58.731288,1,NA,"Pre-breeding migration","","2740-81717",NA,"Setophaga","2016-06-18","","2017-06-27","","2016-06-18","2017-06-27","","After Second Year",74.5,12.25,"Male","striata","harness",58.731288,-93.82587,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",91.7408646,90.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,TRUE,-93.8313,58.71955,"14:05.6","45:11.3",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-12","2017-06-23",0,"Central Region","Breeding",NA,NA,NA,NA,15,5
"36","4105_009",2016-10-13 22:14:05.585144,2017-05-03 22:45:11.263434,-67.0176363535885,-67.073865832404,-66.9467372680428,3.62138147554161,3.3987124280592,3.80422869139751,7,202.021593498728,"Non-breeding period","","2740-81717",NA,"Setophaga","2016-06-18","","2017-06-27","","2016-06-18","2017-06-27","","After Second Year",74.5,12.25,"Male","striata","harness",58.731288,-93.82587,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",91.7408646,90.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,TRUE,-93.8313,58.71955,"14:05.6","45:11.3",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-12","2017-06-23",0,"Central Region","Nonbreeding",1,14123.6289317285,45141.8639432114,2016-10-13 22:14:05.585144,5,2
"37","4105_009",2017-05-05 10:04:14.785798,2017-05-07 23:52:43.989737,-76.1340968083666,-76.1841302135451,-76.0886382456431,25.0585430721213,25.0091229079232,25.1037336621712,8,2.57533800855831,"Pre-breeding migration","","2740-81717",NA,"Setophaga","2016-06-18","","2017-06-27","","2016-06-18","2017-06-27","","After Second Year",74.5,12.25,"Male","striata","harness",58.731288,-93.82587,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",91.7408646,90.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,TRUE,-93.8313,58.71955,"14:05.6","45:11.3",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-12","2017-06-23",0,"Central Region","Stopover",NA,9629.56252490621,10532.0209864539,2016-10-13 22:14:05.585144,2,3
"38","4105_009",2017-05-09 10:17:51.5121,2017-05-15 00:30:46.760767,-82.9516509178225,-84.5450680333299,-81.2022435245471,34.317227713448,32.1747790773433,37.2833481326067,9,5.59230611882276,"Pre-breeding migration","","2740-81717",NA,"Setophaga","2016-06-18","","2017-06-27","","2016-06-18","2017-06-27","","After Second Year",74.5,12.25,"Male","striata","harness",58.731288,-93.82587,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",91.7408646,90.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,TRUE,-93.8313,58.71955,"14:05.6","45:11.3",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-12","2017-06-23",0,"Central Region","Stopover",NA,307332.030063448,568683.305914196,2016-10-13 22:14:05.585144,3,11
"39","4105_009",2017-05-16 10:31:06.28313,2017-05-21 00:49:42.850221,-86.2066912562779,-88.1620767529574,-84.1253723695795,38.7670000911332,36.5864941926737,41.3994798718087,10,4.59625656354758,"Pre-breeding migration","","2740-81717",NA,"Setophaga","2016-06-18","","2017-06-27","","2016-06-18","2017-06-27","","After Second Year",74.5,12.25,"Male","striata","harness",58.731288,-93.82587,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",91.7408646,90.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,TRUE,-93.8313,58.71955,"14:05.6","45:11.3",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-12","2017-06-23",0,"Central Region","Stopover",NA,350340.026068954,535779.114996631,2016-10-13 22:14:05.585144,11,4
"40","4105_009",2017-05-22 10:29:20.372585,2017-05-25 01:51:49.576524,-93.1334678872414,-95.6315925846728,-90.3701142459918,43.4222171337019,41.2162814146547,46.2834688796583,11,2.64061578633333,"Pre-breeding migration","","2740-81717",NA,"Setophaga","2016-06-18","","2017-06-27","","2016-06-18","2017-06-27","","After Second Year",74.5,12.25,"Male","striata","harness",58.731288,-93.82587,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",91.7408646,90.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,TRUE,-93.8313,58.71955,"14:05.6","45:11.3",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-12","2017-06-23",0,"Central Region","Stopover",NA,425331.753555828,564076.728358258,2016-10-13 22:14:05.585144,4,15
"41","4105_009",2017-06-01 09:16:33.188341,2017-06-28 08:51:52.590885,-93.8313,-93.82587,-93.82587,58.71955,58.731288,58.731288,12,26.9828634553679,"Pre-breeding migration","","2740-81717",NA,"Setophaga","2016-06-18","","2017-06-27","","2016-06-18","2017-06-27","","After Second Year",74.5,12.25,"Male","striata","harness",58.731288,-93.82587,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",91.7408646,90.25,0.08,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,TRUE,-93.8313,58.71955,"14:05.6","45:11.3",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-12","2017-06-23",0,"Central Region","Breeding",NA,NA,NA,NA,15,NA
"42","4105_016",NA,NA,-93.8313,-93.83599,-93.83599,58.71955,58.71955,58.71955,1,NA,"Pre-breeding migration","","2740-81731",NA,"Setophaga","2016-06-22","","2017-06-22","","2016-06-22","2017-06-22","","Second Year",71,13,"Male","striata","harness",58.71955,-93.83599,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.90378591,92.5,0.118,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-10 22:40","2017-05-22 22:40",2017,"2017-03-20","No","2016-07-10","2016-08-20","2017-06-15","2017-06-20",2,"Central Region","Breeding",NA,NA,NA,NA,15,1
"43","4105_016",2017-04-29 22:33:21,2017-05-22 22:40:14,-65.759416821381,-66.3911664415114,-65.168951702942,4.70511019374559,3.27124687909741,6.59950969037611,6,23.0047800925926,"Non-breeding period","","2740-81731",NA,"Setophaga","2016-06-22","","2017-06-22","","2016-06-22","2017-06-22","","Second Year",71,13,"Male","striata","harness",58.71955,-93.83599,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.90378591,92.5,0.118,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-10 22:40","2017-05-22 22:40",2017,"2017-03-20","No","2016-07-10","2016-08-20","2017-06-15","2017-06-20",2,"Central Region","Nonbreeding",3,135597.805406619,370500.521377734,2017-04-29 22:33:21,1,10
"44","4105_016",2017-05-27 10:17:52,2017-05-30 00:43:25,-82.1290932770895,-83.8627382019092,-80.4906132503284,30.904822090686,28.5420535658326,33.98757768044,7,2.60107638888889,"Pre-breeding migration","","2740-81731",NA,"Setophaga","2016-06-22","","2017-06-22","","2016-06-22","2017-06-22","","Second Year",71,13,"Male","striata","harness",58.71955,-93.83599,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.90378591,92.5,0.118,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-10 22:40","2017-05-22 22:40",2017,"2017-03-20","No","2016-07-10","2016-08-20","2017-06-15","2017-06-20",2,"Central Region","Stopover",NA,322074.686690315,606192.971540597,2017-04-29 22:33:21,10,11
"45","4105_016",2017-05-31 10:07:15,2017-06-03 01:35:01,-86.0621340242789,-87.6237866579618,-84.2370762785567,38.7905167733528,37.3570298842961,40.6819381708851,8,2.64428240740741,"Pre-breeding migration","","2740-81731",NA,"Setophaga","2016-06-22","","2017-06-22","","2016-06-22","2017-06-22","","Second Year",71,13,"Male","striata","harness",58.71955,-93.83599,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.90378591,92.5,0.118,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-10 22:40","2017-05-22 22:40",2017,"2017-03-20","No","2016-07-10","2016-08-20","2017-06-15","2017-06-20",2,"Central Region","Stopover",NA,293838.073686148,370127.097397416,2017-04-29 22:33:21,11,15
"46","4105_016",2017-06-10 03:42:46,2017-06-24 08:30:33,-93.8313,-93.83599,-93.83599,58.71955,58.71955,58.71955,9,14.199849537037,"Pre-breeding migration","","2740-81731",NA,"Setophaga","2016-06-22","","2017-06-22","","2016-06-22","2017-06-22","","Second Year",71,13,"Male","striata","harness",58.71955,-93.83599,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.90378591,92.5,0.118,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-10-10 22:40","2017-05-22 22:40",2017,"2017-03-20","No","2016-07-10","2016-08-20","2017-06-15","2017-06-20",2,"Central Region","Breeding",NA,NA,NA,NA,15,NA
"47","4105_017",NA,NA,-93.8313,-93.84027,-93.84027,58.71955,58.71087,58.71087,1,NA,"Pre-breeding migration","","2740-81712",NA,"Setophaga","2016-06-16","","2017-06-21","","2016-06-16","2017-06-21","","After Second Year",77,12.75,"Male","striata","harness",58.71087,-93.84027,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",93.15526598,94,0.09,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-11-15","2017-04-23",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",2,"Central Region","Breeding",NA,NA,NA,NA,15,5
"48","4105_017",2016-11-15 22:28:51,2017-04-23 22:35:02,-64.7196881322544,-64.9759973642387,-64.4440447318082,0.844825927911185,-0.131173329476578,1.74043753480699,5,159.004293981481,"Non-breeding period","","2740-81712",NA,"Setophaga","2016-06-16","","2017-06-21","","2016-06-16","2017-06-21","","After Second Year",77,12.75,"Male","striata","harness",58.71087,-93.84027,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",93.15526598,94,0.09,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-11-15","2017-04-23",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",2,"Central Region","Nonbreeding",1,59210.2589441652,208346.768375205,2016-11-15 22:28:51,5,10
"49","4105_017",2017-04-28 10:34:34,2017-05-03 00:29:16,-82.5611669474982,-85.1072752018567,-81.2616493770171,30.1396406942333,27.2774864988693,33.2330604670044,6,4.57965277777778,"Pre-breeding migration","","2740-81712",NA,"Setophaga","2016-06-16","","2017-06-21","","2016-06-16","2017-06-21","","After Second Year",77,12.75,"Male","striata","harness",58.71087,-93.84027,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",93.15526598,94,0.09,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-11-15","2017-04-23",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",2,"Central Region","Stopover",NA,370199.209091499,662971.461514482,2016-11-15 22:28:51,10,3
"50","4105_017",2017-05-04 10:35:07,2017-05-12 00:46:10,-85.1211609560542,-86.4141529444181,-83.7806158022833,32.616996956567,30.6864858217816,34.9697736992076,7,7.59100694444444,"Pre-breeding migration","","2740-81712",NA,"Setophaga","2016-06-16","","2017-06-21","","2016-06-16","2017-06-21","","After Second Year",77,12.75,"Male","striata","harness",58.71087,-93.84027,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",93.15526598,94,0.09,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-11-15","2017-04-23",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",2,"Central Region","Stopover",NA,246923.542975557,476813.425436068,2016-11-15 22:28:51,3,11
"51","4105_017",2017-05-13 10:24:41,2017-05-16 01:08:12,-86.2226274851081,-88.5976388200607,-83.8443755479881,36.0141215872714,33.3762210561744,39.4368147487365,8,2.61355324074074,"Pre-breeding migration","","2740-81712",NA,"Setophaga","2016-06-16","","2017-06-21","","2016-06-16","2017-06-21","","After Second Year",77,12.75,"Male","striata","harness",58.71087,-93.84027,NA,NA,"","","","Churchill, Manitoba","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",93.15526598,94,0.09,1000,20,3,2,0.9,250,14,FALSE,"No","Central",FALSE,FALSE,-93.8313,58.71955,"2016-11-15","2017-04-23",2017,"2017-03-20","No","2016-07-05","2016-08-20","2017-06-10","2017-06-20",2,"Central Region","Stopover",NA,427956.728438961,674662.203760939,2016-11-15 22:28:51,11,4
