"","geo_id","study.site","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"18","4068_014","Denali, Alaska",10,24,2017-05-29 11:15:18,-152.016495330578,-153.980051765402,-151.311399217627,60.787645459752,60.6462891772436,61.0794935495959,2017-06-01 08:21:59,12,2.8796412037037,"Pre-breeding migration","West",NA,"Stopover",0.0365210119957924,0.0365210119957924,"AlaskaEast"
"19","4105_008","Churchill, Manitoba",12,7,2017-04-25 22:32:06,-67.7308372872222,-69.0843490596382,-66.3058720170307,7.18149365872087,3.22668164861131,10.1112474962264,2017-05-03 22:49:14,6,8.01189814814815,"Non-breeding period","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"20","4105_008","Churchill, Manitoba",7,11,2017-05-07 10:26:15,-80.3639820499928,-82.3855670278057,-78.331594958795,34.814133423614,32.8913094560254,38.4515454033841,2017-05-12 00:14:42,7,4.5753125,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"21","4105_008","Churchill, Manitoba",11,22,2017-05-16 10:09:18,-83.6365080917216,-84.8045146677113,-82.4781970658888,42.880495132586,41.5512978844319,44.1688106855742,2017-05-26 09:58:21,8,9.99239583333333,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"22","4105_009","Churchill, Manitoba",6,4,2017-04-08 22:26:41,-65.2035135581072,-65.9581160295118,-64.3672465012873,7.60643477016633,5.24261874018632,9.83694417147378,2017-05-03 22:36:14,8,25.0066319444444,"Non-breeding period","Central",2,"Nonbreeding",0.0176410271998708,0.211692326398449,"Central"
"23","4105_009","Churchill, Manitoba",4,7,2017-05-05 09:55:15,-73.0273473227635,-73.0725862097089,-72.9914762242714,22.378880349341,22.333810789577,22.4025945009159,2017-05-07 23:43:40,9,2.57528935185185,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"24","4105_009","Churchill, Manitoba",7,11,2017-05-09 10:08:45,-80.667343765558,-82.1616916990435,-78.9145149522263,34.2490718579011,32.3418197460504,37.2393874211313,2017-05-15 00:21:31,10,5.59219907407407,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"25","4105_009","Churchill, Manitoba",11,13,2017-05-16 10:21:48,-83.8164163254444,-85.688968448792,-81.7684004067659,38.7424743449662,36.5155215089334,41.1562502819402,2017-05-21 00:40:17,11,4.59616898148148,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"26","4105_009","Churchill, Manitoba",13,22,2017-05-22 10:19:52,-90.8906503926669,-93.5257471508329,-88.4148098406153,43.364627715225,41.1468843833608,45.8068697502035,2017-05-25 01:42:17,12,2.64056712962963,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"27","4105_016","Churchill, Manitoba",6,7,2017-04-29 22:33:21,-65.7387939861587,-65.8005925934764,-65.6817567845581,10.9600067437568,10.8852389084869,10.9814025263235,2017-05-22 22:40:14,7,23.0047800925926,"Non-breeding period","Central",3,"Nonbreeding",0.0176410271998708,0.211692326398449,"Central"
"28","4105_016","Churchill, Manitoba",7,11,2017-05-27 10:17:52,-81.8783481333647,-83.7719102968557,-80.0701909063288,35.6783716992821,33.5357743539035,38.7657081863896,2017-05-30 00:43:25,8,2.60107638888889,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"29","4105_016","Churchill, Manitoba",11,22,2017-05-31 10:07:15,-85.6097554665949,-86.6895045262973,-84.1671980753912,43.1394510644518,41.4576012481866,44.6491998340886,2017-06-03 01:35:01,9,2.64428240740741,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"30","4105_017","Churchill, Manitoba",8,7,2016-11-15 22:28:51,-64.2268541256382,-64.2328096707258,-64.2236433352553,-2.68476480270124,-2.714835353777,-2.6575700444094,2017-04-23 22:35:02,5,159.004293981481,"Non-breeding period","Central",2,"Nonbreeding",0.0176410271998708,0.211692326398449,"Central"
"31","4105_017","Churchill, Manitoba",7,5,2017-04-28 10:34:34,-82.9162461158771,-84.6981944381698,-81.0519358077557,34.2580766165105,30.970270273473,38.0636751186664,2017-05-03 00:29:16,6,4.57965277777778,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"32","4105_017","Churchill, Manitoba",5,11,2017-05-04 10:35:07,-85.1111265905121,-86.4480917300437,-83.7135696774712,37.0497541487054,35.2936448313598,39.4027794723807,2017-05-12 00:46:10,7,7.59100694444444,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
