"","cluster","geo_id","StartTime","EndTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","sitenum","duration","period","geo.id2","band.id","animal.id","animal.taxon","deploy.on.date","deploy.on.time_GMT","deploy.off.date","deploy.off.time","lig.estimated.deploy.day","lig.estimated.recovery.day","animal.latest.date.born","animal.life.stage","Age.status","Wing.cord.mm","animal.mass","animal.sex","animal.taxon.detail","attachment.type","deploy.latitude","deploy.longitude","recovery.latitude","recovery.longitude","deployment.comments","deployment.end.type","manipulation.type","study.site","deploy.range","tag.comments","study.site.specification","tag.manufacturer.name","tag.mass","tag.model","tag.readout.method","tag.serial.no","Study","preliminary_analysis","recording_interval_seconds","light_threshold","Time_shift_hours","Recorded_North_South_mig","Light_Data_Available","Time_shift","In_habitat_median_zenith_angle","Hill_Ekstrom_median_angle","tol","MCMC.iter","MCMC.thin","MCMC.chains","changeLight.days","changelight.quantile","mergesites.distance","stat.nbr.limit","path.elongated","Insert_twilights","Range_region","Fall_carrib_edits","Clock_drift_edits","mod.deploy.lon","mod.deploy.lat","nbr.arrival","nbr.departure","spring.equinox.year","spring.equinox.date","Recaptured","IH.calib.start","IH.calib.end","IH.calib.start2","IH.calib.end2","Zenith0_adjustment","br.departure","br.arrival","br.departure.woodsworth","br.arrival.woodsworth","nbr.arrival.woodsworth","nbr.departure.woodsworth","X","First.trans.flight.start","first.trans.flight.start","First.trans.flight.start.1","first.trans.flight.start.1","light.review.quality","Breeding_region_MC","site_type","IQR.lon.dist","IQR.lat.dist","fall.br.departure","spring.br.arrival","NB_count","year.difference","Standard.geo.id","NB.first.site.arrival","id","sorted.num","next.cluster","geometry"
"21",13,"V7638_009","2018-10-27 10:03:18.439452","2019-04-26 22:43:59.85118",-66.6418605938876,-66.9107958582454,-66.4261957739213,5.57913708637616,4.59769760442406,6.36830610875005,8,181.528257080184,"Non-breeding period","","1760-53502",NA,"Setophaga","2018-07-07","","2019-07-10",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72141,-149.42673,63.72145,-149.4257,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-10-27","2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-22",NA,NA,2.5,"2018-08-23","2019-05-23","","","","",NA,"","","","","","Northwestern Region","Nonbreeding",53689.8863886342,197103.237095808,"2018-08-27","2019-05-22",1,0,"7638-009","2018-10-27 10:03:18.439452",1,13,17,c(816525.370502142, 618634.789046419)
"22",12,"V7638_010","2018-10-26 22:24:08.446694","2019-02-26 10:10:28.504876",-63.0143903174278,-63.8357801747898,-62.2377507275348,8.04617275589167,5.68358014794258,10.0123703456918,9,122.490509932659,"Non-breeding period","","2850-21906",NA,"Setophaga","2018-07-03","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.717,-149.40282,63.72733,-149.41238,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"South and partial North","Yes","No",91.59768667,93.5,0.13,1000,20,3,1,0.83,250,14,TRUE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2018-10-26","2019-04-27",2019,"2019-03-19","No","2018-07-25","2018-08-24",NA,NA,4,"2018-08-26",NA,"","","","",NA,"","","","","","Northwestern Region","Nonbreeding",176140.47282455,481878.720564356,"2018-08-26",NA,1,0,"7638-010","2018-10-26 22:24:08.446694",1,12,17,c(1214876.43460058, 895241.128974414)
"23",13,"V7638_011","2018-10-11 22:24:49.411765","2018-10-26 22:20:40",-68.0544650890626,-69.8235355609943,-66.3096971800349,7.08765561646412,-0.184001863431735,10.7301380748522,9,14.9971132897558,"Non-breeding period","","1760-53590",NA,"Setophaga","2018-07-12","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72384,-149.41913,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",91.35702502,92.75,0.08,1000,20,3,1,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2018-10-11","2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,3.5,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Nonbreeding",388168.751151896,1214956.5003763,"2018-08-21","2019-05-21",1,0,"7638-011","2018-10-11 22:24:49.411765",1,13,17,c(658492.013377302, 785164.460225681)
"24",13,"V8296_004","2019-10-04 10:16:46","2020-02-15 22:58:16",-67.9129381254442,-68.0935818656279,-67.7374550251424,5.12868289679395,4.56310141727504,5.68846474325112,8,134.528819444444,"Non-breeding period","","2920-25333",NA,"Setophaga","2019-07-10","7:00","?",NA,"2019-07-10","","","SY","Adult",71,12,"Male","striata","harness",47.38248,-71.08315,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No ",120,NA,59.21956088,"Both","Yes","Yes",92.847678177219,93.75,0.15,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2019-10-04","2020-04-18",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-10","2020-05-27","","","","",NA,"","","","","","Eastern Region","Nonbreeding",39485.1414324,125274.872405082,"2019-09-20","2020-05-26",1,0,"8296-004","2019-10-04 10:16:46",1,13,23,c(675807.215138532, 568188.714699565)
"25",14,"V8296_005","2019-10-11 10:33:06","2020-03-14 10:52:02",-71.3657761063611,-71.4056082596455,-71.33607842402,1.90668253133681,1.58944245948141,2.11723675708251,6,155.013148148148,"Non-breeding period","","2920-25307",NA,"Setophaga","2019-06-18","6:45","?",NA,"2019-06-18","","","SY","Adult",72,11.4,"Male","striata","harness",47.38323,-71.09479,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,55.95313996,"Both","Yes","Yes",93.33852757,93,0.085,1000,20,3,1,0.8,250,14,FALSE,"Yes","Eastern",FALSE,FALSE,-71.08716,47.38339,"2019-10-11","2020-04-01",2020,"2020-03-19","No","2019-07-01","2019-08-20",NA,NA,0,"2019-09-09","2020-05-27","","","","",NA,"2019-09-28","2019-10-01","2019-10-08","2019-10-09","good","Eastern Region","Nonbreeding",7735.74057040209,58753.792452548,"2019-09-08","2020-05-27",1,0,"8296-005","2019-10-11 10:33:06",1,14,23,c(293132.901512778, 210905.593579525)
"26",11,"V8296_006","2019-10-13 22:37:27","2019-11-18 10:25:47",-69.8694742476962,-70.2157287865557,-69.5194411543471,9.02631245248673,7.49537312902576,10.3902911348531,8,35.4918981481481,"Non-breeding period","","2920-25329",NA,"Setophaga","2019-07-09","8:20","?",NA,"2019-07-09","","","AHY","Adult",73,13.1,"Male","striata","harness",47.38599,-71.08172,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,NA,"Both","Yes","Yes",92.40639789,93,0.1,1000,20,3,1,0.92,250,14,FALSE,"Yes ","Eastern",FALSE,FALSE,-71.08716,47.38339,"2019-10-13","2020-05-04",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-21","2020-05-28","","","","",NA,"","","","","","Eastern Region","Nonbreeding",76550.5151318016,322260.798296977,"2019-09-27","2020-05-28",1,0,"8296-006","2019-10-13 22:37:27",1,11,23,c(456020.222902046, 999025.650924576)
"27",13,"V8296_007","2019-10-12 10:05:36","2020-04-11 10:12:51",-67.3182677369022,-67.4255949314972,-67.2070903573978,3.0479265687054,2.4581117022473,3.57288000320708,9,182.005034722222,"Non-breeding period","","2920-25318",NA,"Setophaga","2019-06-20","5:35","?",NA,"2019-06-20","","","AHY","Adult",73,12.1,"Male","striata","harness",47.38746,-71.0869,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,54.3868677,"South and partial North","Yes","Yes",92.9078259433251,93.25,0.15,1000,20,3,2,0.88,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2019-10-12","2020-04-30",2020,"2020-03-19","No","2019-07-10","2019-09-10",NA,NA,0,NA,NA,"","","","",NA,"","","","","","Eastern Region","Nonbreeding",24289.4095951361,124095.439615326,"2019-09-22",NA,1,0,"8296-007","2019-10-12 10:05:36",1,13,23,c(743108.69350557, 337795.173928151)
"28",14,"V8296_008","2019-10-07 10:30:17","2019-11-20 22:39:02",-72.1916788955358,-72.5219231711538,-71.868306783982,4.22418298995821,2.97912271193925,5.35610081801979,6,44.5060763888889,"Non-breeding period","","2920-25324",NA,"Setophaga","2019-06-21","7:45","?",NA,"2019-06-21","","","AHY","Adult",72,12.2,"Male","striata","harness",47.3895,-71.08481,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,55.21313448,"South and partial North","Yes","Yes",93.14868707,93,0.1,1000,20,3,1,0.9,250,14,FALSE,"Yes ","Eastern",FALSE,FALSE,-71.08716,47.38339,"2019-10-07","2020-04-11",2020,"2020-03-19","No","2019-07-01","2019-09-15",NA,NA,0,"2019-08-05",NA,"","","","",NA,"","","","","","Eastern Region","Nonbreeding",72562.586351225,264603.992395646,"2019-09-20",NA,1,0,"8296-008","2019-10-07 10:30:17",1,14,23,c(200938.911611184, 467172.428708818)
"29",14,"V8296_015","2019-10-18 10:27:53","2020-03-12 10:54:01",-73.9840703641568,-74.2032443948368,-73.7620690888701,1.12881214216623,0.387385863003103,1.81815393127277,8,146.018148148148,"Non-breeding period","","2920-25306",NA,"Setophaga","2019-06-18","6:45","?",NA,"2019-06-18","","","SY","Adult",71,11.6,"Male","striata","harness",47.38323,-71.09479,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,53.31282753,"South","Yes","Yes",92.66070786,94.25,0.15,1000,20,3,1,0.86,250,14,FALSE,"No","Eastern",FALSE,FALSE,-71.08716,47.38339,"2019-10-18",NA,2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-07-16",NA,"","","","",NA,"","","","","","Eastern Region","Nonbreeding",49101.8794081743,159272.372803055,"2019-09-19",NA,1,0,"8296-015","2019-10-18 10:27:53",1,14,23,c(1773.05104821367, 124817.748928986)
"30",13,"V8296_017","2019-10-12 04:00:00","2020-03-29 10:31:50",-71.3001666420451,-71.3729673539663,-71.2547154603411,6.49787758140184,6.03783137356761,6.93060137032837,7,169.272106481481,"Non-breeding period","","2920-25338",NA,"Setophaga","2019-07-11","5:50","2020-05-27",NA,"2019-07-11","","","ASY","Adult",72,10.9,"Male","striata","harness",47.38355,-71.08777,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,59.49442113,"Both","Yes","Yes",92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2019-10-12","2020-05-03",2020,"2020-03-19","No","2019-07-17","2019-09-29",NA,NA,0,NA,NA,"","","","",NA,"2019-10-05","2019-10-07","2019-10-11","2019-10-12","good ","Eastern Region","Nonbreeding",13079.1773216249,99382.7014349201,"2019-09-13","2020-05-26",1,0,"8296-017","2019-10-12 04:00:00",1,13,23,c(299262.63942378, 718795.807131689)
"31",11,"V8296_021","2019-10-09 10:31:51","2020-03-14 10:44:47",-71.6280945097924,-71.8291133647764,-71.3951338155705,8.97652211197308,8.66471040114322,9.18612809334752,6,157.008981481481,"Non-breeding period","","2920-25328",NA,"Setophaga","2019-07-09","6:45","?",NA,"2019-07-09","","","ASY","Adult",72,11.8,"Male","striata","harness",47.39119,-71.08271,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,56.20041416,"South","Yes","Yes",92.34959994,94,0.11,1000,20,3,2,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2019-10-09",NA,2020,"2020-03-19","No","2019-07-16","2019-08-31",NA,NA,0,NA,NA,"","","","",NA,"2019-09-29","2019-10-02","2019-10-07","2019-10-08","poor ","Eastern Region","Nonbreeding",47718.6914475499,58043.9519867873,"2019-09-25",NA,1,0,"8296-021","2019-10-09 10:31:51",1,11,23,c(261889.183625387, 992937.213947844)
"32",14,"V8296_025","2019-10-17 04:00:00","2019-11-29 10:29:03",-72.0082506831388,-72.3695771131281,-71.6903527665866,3.74314190534253,2.15590393674666,5.18677710435532,4,43.2701736111111,"Non-breeding period","","2920-25302",NA,"Setophaga","2019-06-17","5:45","?",NA,"2019-06-17","","","SY","Adult",72,12.3,"Male","striata","harness",47.37864,-71.09769,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,-52.78726481,"South","Yes","Yes",93.27554082,93.5,0.065,1000,20,3,2,0.55,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2019-10-17",NA,2020,"2020-03-19","No","2019-06-20","2019-08-10",NA,NA,0,NA,NA,"","","","",NA,"2019-10-03","2019-10-06","2019-10-16","2019-10-17","good ","Eastern Region","Nonbreeding",75449.6091301799,337395.257677193,"2019-09-28",NA,1,0,"8296-025","2019-10-17 04:00:00",1,14,23,c(221407.048345403, 413984.953959731)
"33",14,"V8296_026","2019-10-02 10:21:22","2020-04-18 10:41:07",-72.739560697702,-72.7522234725716,-72.734077567382,2.53132030748795,2.41702465296162,2.5896254334054,9,199.013715277778,"Non-breeding period","","2920-25334",NA,"Setophaga","2019-07-10","7:20","?",NA,"2019-07-10","","","ASY","Adult",75,13.4,"Male","striata","harness",47.3811,-71.08306,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,55.38074997,"Both","Yes","Yes",91.87504221,93,0.12,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2019-10-02","2020-05-07",2020,"2020-03-19","No","2019-07-20","2019-09-15",NA,NA,0,NA,"2020-05-26","","","","",NA,"","","","","","Eastern Region","Nonbreeding",2018.02187335737,19213.8309895236,"2019-09-19","2020-05-26",1,0,"8296-026","2019-10-02 10:21:22",1,14,23,c(140220.764373799, 279923.455684839)
"34",12,"V8757_010","2019-11-11 21:42:39","2019-12-31 21:54:34",-54.7807864832288,-55.2925685677829,-54.3011975589331,4.66910972577234,4.42147729740549,5.29005450913097,10,50.008275462963,"Non-breeding period","","2920-25502",NA,"Setophaga","2019-06-16","15:30:00","",NA,"2019-07-16","","","SY","Adult",77,12.3,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,4.301423501,"Both","Yes","Yes",93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2019-11-11","2020-04-21",2020,"2020-03-19","No","2019-06-25","2019-08-15",NA,NA,1,"2019-08-30","2020-05-28","","","","",NA,"","","","","","Western Region","Nonbreeding",109992.671694335,96689.5729239223,"2019-08-30","2020-05-28",1,0,"8757-010","2019-11-11 21:42:39",1,12,21,c(2134694.43785326, 526154.814006539)
"35",11,"V8757_018","2019-10-06 21:55:57","2020-04-26 10:34:09",-70.3128946848916,-70.5516218055013,-70.099079027177,11.1582205600169,10.7597487850208,11.3288206704213,7,202.526527777778,"Non-breeding period","","2920-25337",NA,"Setophaga","2019-07-11","5:40","?",NA,"2019-07-11","2020-06-03","","AHY","Adult",74,12.1,"Male","striata","harness",47.38517,-71.08742,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,56.71374323,"Both","Yes","Yes",92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2019-10-06","2020-04-26",2020,"2020-03-19","No","2019-07-15","2019-08-30","2020-06-01","2020-06-15",0,"2019-09-14","2020-05-22","","","","",NA,"2019-09-26","2019-09-28","2019-10-02","2019-10-03","good","Eastern Region","Nonbreeding",49424.5298102223,63348.7925075496,"2019-09-14","2020-05-22",1,0,"8757-018","2019-10-06 21:55:57",1,11,23,c(405275.585221916, 1234816.75750358)
"36",12,"V8757_019","2019-10-19 10:17:08.5457","2020-03-08 10:21:16.637805",-64.3415700919251,-64.3564845213822,-64.3347640917781,3.79012637533815,3.7516018667174,3.80985276762254,8,141.002871436399,"Non-breeding period","","2920-25510",NA,"Setophaga","2019-06-21","SY","",NA,"2019-07-10","2020-06-20","","ASY","Adult",74,13.2,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","No",120,NA,3.998503387,"Both","Yes","Yes",91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,"","Western",FALSE,FALSE,-129.8574554,58.16343635,"2019-10-19","2020-04-27",2020,"2020-03-19","No","2019-07-15","2019-08-28",NA,NA,0,"2019-09-01","2020-06-06","","","","",NA,"","","","","","Western Region","Nonbreeding",2412.61889632577,6484.46062700948,"2019-09-01","2020-06-09",1,0,"8757-019","2019-10-19 10:17:08.5457",1,12,21,c(1073607.28638462, 421099.192445313)
"37",13,"V8757_029","2019-10-26 22:28:11","2020-01-07 10:23:56",-67.2229569391358,-67.8006933226662,-66.6049734569562,3.271422109701,1.48830774364713,4.76757776804765,10,72.4970486111111,"Non-breeding period","","2920-25508",NA,"Setophaga","2019-06-29","","",NA,"2019-06-21","2020-06-09","","SY","Adult",72,12.5,"Male","striata","",58.16343635,-129.8574554,NA,NA,"","","","British Columbia, Highway 37","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,3.985505043,"Both","Yes","Yes",91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,"No","Western",FALSE,FALSE,-129.8574554,58.16343635,"2019-10-26","2020-04-24",2020,"2020-03-19","No","2019-06-28","2019-08-15","2020-06-10","2020-06-15",1,"2019-09-01","2020-06-01","","","","",NA,"","","","","","Western Region","Nonbreeding",132890.008228869,365046.669289911,"2019-09-01","2020-06-01",1,0,"8757-029","2019-10-26 22:28:11",1,13,21,c(753600.930049448, 362588.906004693)
"38",15,"V8757_055","2019-11-05 22:01:57","2020-04-02 10:13:57",-61.9459807251951,-62.3335414803688,-61.5913156933112,1.58181821988417,0.178090265415664,2.7559891947358,8,147.508333333333,"Non-breeding period","","2920-25204",NA,"Setophaga","2019-06-27","","?",NA,"2019-06-27","","","SY","Adult",75,13,"Male","striata","harness",62.432741,-114.420252,NA,NA,"","","","Northwest territories ","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,-5.466108711,"Both","Yes","Yes",97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,"Yes","Central",FALSE,FALSE,-114.420252,62.432741,"2019-11-05","2020-05-13",2020,"2020-03-19","No","2019-08-03","2019-09-03",NA,NA,3.5,"2019-09-12","2020-06-20","","","","",NA,"","","","","","Central Region","Nonbreeding",82592.7102244296,286970.396128442,"2019-09-12","2020-06-30",1,7,"8757-055","2019-11-05 22:01:57",1,15,18,c(1341506.60911291, 176214.328704534)
"39",11,"V8757_078","2019-10-09 10:38:50","2020-02-29 10:37:30",-69.984435190112,-70.2549952093639,-69.6978058570169,7.58930006356416,6.67389387271371,8.43458504409385,4,142.999074074074,"Non-breeding period","","2920-25303",NA,"Setophaga","2019-06-17","6:10","?",NA,"2019-06-17","2020-06-17","","SY","Adult",69,10.7,"Male","striata","harness",47.37864,-71.09769,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,56.248160413901,"Both","Yes","Yes",92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2019-10-09","2020-04-28",2020,"2020-03-19","No","2019-07-01","2019-09-20","2020-06-05","2020-06-15",0,NA,"2020-05-28","","","","",NA,"2019-09-30","2019-10-02","2019-10-08","2019-10-09","good ","Eastern Region","Nonbreeding",61482.6964394761,195999.24464225,"2019-09-21","2020-05-28",1,0,"8757-078","2019-10-09 10:38:50",1,11,23,c(444408.86150901, 839919.292126004)
"40",13,"V8757_096","2019-11-19 10:14:45.37222","2020-02-01 10:35:27.089174",-68.4243957013523,-68.7389976139859,-68.0594094755757,4.62177356741952,3.34978062238077,5.38276400065993,10,74.0143717240128,"Non-breeding period","","2740 67825 ",NA,"Setophaga","2019-06-25","9:30:00","",NA,"2019-07-12","2020-07-08","","SY","Adult",76,12.7,"Male","striata","",49.45833,-56.225,NA,NA,"","","","Newfoundland ","Breeding","","","Lotek","","ML-6740","","","Unpublished","Yes ",120,NA,-3.920918413,"Both","Yes","Yes",97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,"No","Eastern",FALSE,TRUE,-56.225,49.45833,"2019-11-19","2020-05-23",2020,"2020-03-19","No","2019-07-20","2019-09-20","2013-06-20","2013-07-07",0,"2019-08-30","2020-06-17","","","","",NA,"","","","","","Eastern Region","Nonbreeding",75405.4091845998,226310.674461225,"2019-10-03","2020-06-16",1,7,"8757-096","2019-11-19 10:14:45.37222",1,13,22,c(619333.906761714, 511871.912210038)
"41",15,"V8757_134","2019-10-21 22:36:36","2020-04-03 10:34:36",-67.2852897893313,-67.5014986460924,-67.0887001692908,-1.54081691676184,-2.46132578917692,-0.853357131117815,9,163.498611111111,"Non-breeding period","","2740 67829 ",NA,"Setophaga","2019-06-26","8:10:00","",NA,"2019-07-12","2020-07-12","","AHY","Adult",74,12.8,"Male","striata","",49.45833,-56.225,NA,NA,"","","","Newfoundland ","Breeding","","","Lotek","","ML-6740","","","Unpublished","No",120,NA,-4.443608006,"Both","Yes","Yes",97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,"","Eastern",FALSE,TRUE,-56.225,49.45833,"2019-10-21","2020-05-13",2020,"2020-03-19","No","2019-07-20","2019-09-20","2013-06-20","2013-07-02",0,"2019-09-29","2020-06-15","","","","",NA,"","","","","","Eastern Region","Nonbreeding",45935.9007989328,178998.252226683,"2019-09-30","2020-06-14",1,7,"8757-134","2019-10-21 22:36:36",1,15,22,c(747298.796503553, -170768.313533468)
"42",12,"blpw09","2016-10-29 22:13:30","2017-04-25 22:38:03",-61.9981839554292,-62.2268298765373,-61.7741731815596,2.84827761527916,1.96801297615483,3.72365255758857,7,178.017048611111,"Non-breeding period","3254-043","2740-82809",NA,"Setophaga","2016-06-17","","2017-06-12",NA,"2016-06-17","2017-06-12","","AHY","Adult",76,13.28,"Male","striata","harness",60.065032,-132.312099,NA,NA,"","","","Whitehorse, Yukon","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",92.15364648,92.75,0.14,1000,20,3,1,0.85,250,14,FALSE,"No","Western",FALSE,FALSE,-132.311396,60.066092,"2016-10-29","2017-04-25",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-05","2017-06-12",2,"2016-09-04","2017-05-21","","","2016-11-03","2017-04-13",NA,"","","","","","Western Region","Nonbreeding",50327.2623603219,195436.90422172,"2016-09-04","2017-05-21",1,0,"blpw09","2016-10-29 22:13:30",1,12,19,c(1334936.18174252, 317278.050566896)
"43",12,"blpw12","2016-10-20 10:02:54","2017-04-18 09:56:21",-64.2377731324065,-64.3749724286166,-64.0939958176472,4.89538254060636,4.12118183226126,5.5864467391175,9,179.995451388889,"Non-breeding period","","2740-82812",NA,"Setophaga","2016-07-17","","2017-06-11",NA,"2016-07-17","2017-06-11","","SY","Adult",75,12.94,"Male","striata","harness",60.064575,-132.306115,NA,NA,"","","","Whitehorse, Yukon","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",91.49626128,93,0.105,1000,20,3,1,0.9,250,14,FALSE,"No","Western",FALSE,FALSE,-132.311396,60.066092,"2016-10-20","2017-04-18",2017,"2017-03-20","No","2016-07-01","2016-08-20",NA,NA,2,"2016-08-24","2017-05-25","","","","",NA,"","","","","","Western Region","Nonbreeding",31164.0757811453,163112.54330849,"2016-08-24","2017-05-25",1,0,"blpw12","2016-10-20 10:02:54",1,12,19,c(1084087.79052663, 543957.183601092)
"44",12,"blpw14","2016-11-02 22:11:27","2016-12-18 09:50:12",-61.8209125796933,-62.654650043954,-60.9995687609654,4.97018867590377,2.72204410590234,7.12053055165659,10,45.4852430555556,"Non-breeding period","3254-024","2740-82815",NA,"Setophaga","2016-06-18","","2017-06-11",NA,"2016-06-18","2017-06-11","","SY","Adult",76,13.18,"Male","striata","harness",60.066092,-132.306727,NA,NA,"","","","Whitehorse, Yukon","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","Yes ",120,NA,NA,"Both","Yes","No",91.44965505,93.75,0.13,1000,20,3,1,0.86,150,14,FALSE,"No","Western",FALSE,FALSE,-132.311396,60.066092,"2016-11-02","2017-04-20",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-01","2017-06-10",2.5,"2016-09-02","2017-05-22","","","","",NA,"","","","","","Western Region","Nonbreeding",183549.988369675,489637.271402479,"2016-09-03","2017-05-22",1,0,"blpw14","2016-11-02 22:11:27",1,12,19,c(1352369.48737535, 553769.238886119)
"45",12,"blpw15","2016-11-03 09:54:11","2017-02-21 10:06:02",-59.9300822466214,-60.39503227851,-59.4949508675197,5.40568457197016,3.972664816392,6.72677434963652,9,110.008229166667,"Non-breeding period","3254-029","2740-82814",NA,"Setophaga","2016-06-17","","2017-02-20",NA,"2016-06-17","2017-02-20","","SY","Adult",75,12.72,"Male","striata","harness",60.066805,-132.311396,NA,NA,"","","","Whitehorse, Yukon","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"South","Yes","No",92.34460739,94,0.14,1000,20,3,1,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-132.311396,60.066092,"2016-11-03",NA,2017,"2017-03-20","No","2016-06-20","2016-09-01",NA,NA,1,"2016-09-05",NA,"","","","",NA,"","","","","","Western Region","Nonbreeding",99750.9831462926,306586.070829681,"2016-09-08",NA,1,0,"blpw15","2016-11-03 09:54:11",1,12,19,c(1561599.35115669, 603824.058776143)
"46",15,"blpw25","2016-11-01 22:27:10","2017-04-24 22:41:03",-64.7376239643348,-65.1072909119462,-64.4098005240309,1.09011112125847,-0.33109823728822,2.32588508510779,7,174.009641203704,"Non-breeding period","3254-034","2740-82825",NA,"Setophaga","2016-06-19","10:40:00","2017-06-12",NA,"2016-06-19","2017-06-12","","AHY","Adult",75,11.84,"Male","striata","harness",60.557287,-133.124878,NA,NA,"","","","Whitehorse, Yukon","Breeding","","","Biotrack","?","MK-6","","","Deluca et al. 2019","No",120,NA,NA,"Both","Yes","No",91.95202075,91,0.08,1000,20,3,2,0.87,100,14,FALSE,"No","Western",FALSE,FALSE,-132.311396,60.066092,"2016-11-01","2017-04-24",2017,"2017-03-20","No","2016-07-01","2016-08-20","2017-06-01","2017-06-10",1,"2016-08-23","2017-05-26","","","","",NA,"","","","","","Western Region","Nonbreeding",77630.2218504605,295774.030495344,"2016-08-23","2017-06-05",1,0,"blpw25","2016-11-01 22:27:10",1,15,19,c(1030958.96454953, 121068.525139803)
